SKU,Product title,Product link,Availability,Inventory quantity,Product weight(KG),Brand,Product type,after coupon price,MAP (Minimum Advertised Price)
BSXGZDCK5512VD5KRV0,"VEVOR Narrow Console Sofa Table, 55.1 inches Behind Couch Table, 3-Tier Long Entryway Table and Skinny Hallway Table, Narrow Sofa Table with Metal Frame, for Entryway, Hallway, Living Room & Bedroom",https://www.vevor.com/console-table-c_13511/narrow-console-sofa-table-couch-table-55-1-in-for-entryway-living-room-p_010248897251,out of stock,0,22.15000,VEVOR,Furniture > Living Room Furniture > Accent Tables > Console Tables > Farmhouse Console Tables ,95.90,95.90USD
BTQBPVC32SQFR32ROV0,"VEVOR Slat Wall Paneling, 8 x 4 ft, PVC Garage Slatwall with Modular Design, Grey Slat Wall Easy-to-Install Adjustable Slatwall Panel with Coupling Structure & DIY Cutting, Fits for Storage & Display",https://www.vevor.com/slatwall-panels-c_12501/8-x-4-ft-slat-wall-paneling-pvc-grey-garage-slatwall-with-modular-design-p_010174719535,in stock,47,20.65000,VEVOR,Storage & Organization > Garage Storage > Garage Wall Organization > Slatwall Panels ,124.90,124.90USD
BSXGZDCK708624KBQV0,"VEVOR Narrow Console Sofa Table, 70.9 inches Behind Couch Table, 2-Tier Long Entryway Table and Skinny Hallway Table, Narrow Sofa Table with Metal Frame, for Entryway, Hallway, Living Room & Bedroom",https://www.vevor.com/console-table-c_13511/narrow-console-sofa-table-couch-table-2-tier-for-entryway-living-room-p_010566976797,in stock,99,18.60000,VEVOR,Furniture > Living Room Furniture > Accent Tables > Console Tables > Farmhouse Console Tables ,71.99,100.99USD
DBYETKWFS000SCEO3V0,"VEVOR Floor Chair, Recycled Foam Folding Sofa Chair with 14 Adjustable Positions, Multifunctional Floor Chair with Back Support Ideal for Sleeping Reading, Floor Gaming Chair Suitable for Kids, Gray",https://www.vevor.com/floor-chair-c_13679/floor-chair-with-backrest-folding-sofa-chair-for-kids-14-adjustable-positions-p_010277440253,out of stock,0,4.50000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,49.90,49.90USD
DBYXZKYFS00053LZ2V0,"VEVOR Swivel Floor Gaming Chair with Armrests, 360-Degree Rotating Floor Chair with 6 Adjustable Position Folding Backrest and Lumbar Support, Folding Video Reclining Sofa for TV Reading, Red Black",https://www.vevor.com/floor-chair-c_13679/360-swivel-floor-gaming-chair-folding-floor-chair-with-armrest-adjustable-p_010975909875,in stock,153,9.25000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,67.90,90.90USD
LSMKBGJZLDLS8DS27V0,"VEVOR Mug Holder Tree with Marble Base, 8 Hooks Coffee Cup Holder for Counter, Carbon Steel Mug Tree Cup Rack Stand, Upgraded Coffee Cup Tree for Coffee Bar Kitchen Home Organizer (Matte Black)",https://www.vevor.com/mug-hooks-c_13578/mug-holder-tree-with-marble-base-8-hooks-cup-rack-stand-for-counter-kitchen-home-p_010301993388,in stock,2,1.80000,VEVOR,Kitchen > Kitchen Storage & Organization > Countertop Storage > Mug Trees ,20.99,20.99USD
2LZWCTJ6C505O3TX9V0,"VEVOR 6 Drawer Dresser, Tall Chest Organizer Drawer Dresser, TV Stand with Storage, Closet Storage Drawers with Sturdy Steel Frame, Fabric Storage Tower for Bedroom, Hallway, Closet, Rustic Brown",https://www.vevor.com/chest-of-drawers-c_13626/6-drawer-dresser-closet-dresser-tv-stand-with-steel-frame-rustic-brown-p_010509718324,out of stock,0,17.20000,VEVOR,Furniture > Bedroom Furniture > Chest Of Drawers > Fabric Drawer Dresser ,110.90,110.90USD
QBKSDBHS00001CNILV0,"VEVOR Hydration Backpack with 2L TPU Water Bladder, Hydration Pack Backpack, Lightweight Hiking Water Backpack for Men Women, Hydro Water Daypack for Hiking, Running, Cycling, Camping & Rave",https://www.vevor.com/hydration-packs-c_13621/lightweight-hydration-pack-backpack-2l-water-bladder-cycling-running-hiking-p_010639271598,in stock,61,0.60000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,26.99,26.99USD
ZMSJDNZSJMB3FTXWIV0,"VEVOR Desktop Bookshelf, 3-Tier Desktop Storage Organizer, 37"" x 10"" x 31.1"" Office Storage Rack Wood Display Shelf, Desktop Bookshelf Hutch with Two Fabric Drawers, for Office, Home & Dorm, Black",https://www.vevor.com/bookshelves-c_13502/desktop-bookshelf-black-desktop-storage-organizer-3-tier-for-office-home-p_010500619957,in stock,72,17.64000,VEVOR,Storage & Organization > Office Supplies > Desk Organizers & Accessories > Desktop & Off-Surface Shelves ,75.90,75.90USD
DXKSDBHSCYK0I6WS9V0,"VEVOR Hydration Backpack, 15L Insulated Hydration Pack Backpack with 3L TPU Water Bladder, Hiking Water Backpack with Storage for Men Women, Hydro Water Daypack for Hiking Runnin Hiking Cycling Camping",https://www.vevor.com/hydration-packs-c_13621/hydration-pack-backpack-3l-tpu-water-bladder-cycling-hiking-running-camping-p_010555930589,in stock,121,0.70000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,24.83,25.99USD
2LZWCTJ6C4XCVO1PAV0,"VEVOR 10 Drawer Dresser, Fabric Drawer Dresser with Fabric Bins, Closet Storage Drawers with Easy Pull Handle and Sturdy Steel Frame, Fabric Storage Tower for Bedroom, Hallway, Closet, Nursery, White",https://www.vevor.com/chest-of-drawers-c_13626/10-drawer-dresser-fabric-storage-drawers-fabric-bins-steel-frame-white-p_010543331505,in stock,20,16.45000,VEVOR,Furniture > Bedroom Furniture > Chest Of Drawers > Fabric Drawer Dresser ,74.85,90.90USD
DBYXZKWFS000O4SU9V0,"VEVOR Swivel Floor Gaming Chair, 360-Degree Rotating Floor Chair with 4 Adjustable Position Folding Backrest and Lumbar Support, Folding Video Reclining Sofa for Watching TV Reading Playing Game, Gray",https://www.vevor.com/floor-chair-c_13679/360-swivel-floor-gaming-chair-with-4-adjustable-position-folding-floor-chair-p_010736854880,out of stock,0,8.95000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,80.90,86.99USD
DBYQBKWFS000DD52CV0,"VEVOR Floor Chair, 6-Position Adjustable Meditation Chair with Back Support, Folding Sofa Chair for Reading TV Watching and Gaming, Portable Floor Seat Lounge Sofa Chair for Kids Teens Adults, Gray",https://www.vevor.com/floor-chair-c_13679/floor-chair-with-back-support-and-6-adjustable-positions-folding-floor-chair-p_010119500394,in stock,293,3.52000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,35.90,44.90USD
DBYWFSCGK000ORDFAV0,"VEVOR Floor Chair, Recycled Foam Folding Sofa Chair with 14 Adjustable Positions, Multifunctional Floor Chair with Back Support Ideal for Sleeping Reading, Floor Gaming Chair for Living Room, Gray",https://www.vevor.com/floor-chair-c_13679/floor-chair-with-back-support-and-14-adjustable-positions-folding-sofa-chair-p_010453200513,out of stock,0,5.40000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,60.90,60.90USD
GSMKBGJBGSJSZUHL7V0,"VEVOR Coffee Mug Holder Wall Mounted, 12 Movable Hooks Coffee Cup Hanger for Wall, Carbon Steel Mug Rack with Top Shelf, Coffee Bar Accessories & Organizer, Mug Display for Home Kitchen (Matte Black)",https://www.vevor.com/mug-hooks-c_13578/coffee-mug-holder-wall-mounted-with-12-movable-hooks-and-top-shelf-cup-rack-p_010271482186,out of stock,0,2.10000,VEVOR,Kitchen > Kitchen Storage & Organization > Countertop Storage > Mug Trees ,22.99,22.99USD
DBYZDCKYFS00BNW2KV0,"VEVOR Floor Chair, Floor Gaming Chair with 5 Adjustable Position and Back Support, Folding Sofa Chair with Armrest for Adults, Sofa Lounger Bed with Back Cushion for Living Room and Bedroom, Gray",https://www.vevor.com/floor-chair-c_13679/floor-chair-with-5-adjustable-position-and-armrest-floor-gaming-chair-gray-p_010622882224,in stock,203,7.80000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,97.90,97.90USD
QBKSDBCS0000RNTR2V0,"VEVOR Hydration Backpack with 2L TPU Water Bladder, Hydration Pack Backpack, Lightweight Hiking Water Backpack for Men Women, Hydro Water Daypack for Hiking, Running, Cycling, Camping & Rave",https://www.vevor.com/hydration-packs-c_13621/lightweight-hydration-pack-backpack-2l-water-bladder-cycling-running-hiking-p_010165450120,in stock,25,0.60000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,24.99,24.99USD
DXKSDBHSCGK0UYYM0V0,"VEVOR Hydration Backpack, 25L Insulated Hydration Pack Backpack with 2L TPU Water Bladder, Hiking Water Backpack with Storage for Men Women, Hydro Water Daypack for Hiking Running Cycling Camping",https://www.vevor.com/hydration-packs-c_13621/hydration-pack-backpack-2l-tpu-water-bladder-cycling-hiking-running-camping-p_010889217919,in stock,29,0.90000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,22.00,29.99USD
DXKSDBLSCGK0H2FBWV0,"VEVOR Hydration Backpack, 25L Insulated Hydration Pack Backpack with 2L TPU Water Bladder, Hiking Water Backpack with Storage for Men Women, Hydro Water Daypack for Hiking Running Cycling Camping",https://www.vevor.com/hydration-packs-c_13621/hydration-pack-backpack-2l-tpu-water-bladder-cycling-hiking-running-camping-p_010667614281,in stock,161,0.90000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,22.00,29.99USD
ZSKSDBHS0000Q81Z6V0,"VEVOR Hydration Backpack, Water Backpack with 3L TPU Water Bladder, Tactical Molle Hiking Hydration Pack with Storage for Men Women, Hydro Water Daypack for Hiking Running Cycling Camping",https://www.vevor.com/hydration-packs-c_13621/tactical-molle-hydration-pack-backpack-3l-water-bladder-cycling-hiking-running-p_010286391279,in stock,48,0.90000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,27.99,27.99USD
DXKSDBLSCYK03BB5MV0,"VEVOR Hydration Backpack, 15L Insulated Hydration Pack Backpack with 3L TPU Water Bladder, Hiking Water Backpack with Storage for Men Women, Hydro Water Daypack for Hiking Running Cycling Camping",https://www.vevor.com/hydration-packs-c_13621/hydration-pack-backpack-3l-tpu-water-bladder-cycling-hiking-running-camping-p_010201464542,in stock,52,0.70000,VEVOR,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Hydration Packs ,26.99,26.99USD
DBYZDCKWFS00JUGS1V0,"VEVOR Convertible Flip Chair, 5-Position Adjustable Floor Lazy Sofa, Folding Upholstered Couch Bed with Adjustable Backrest Metal Frame and Pillow, Folding Sofa Bed Chair for Living Room Bedroom, Gray",https://www.vevor.com/floor-chair-c_13679/convertible-flip-chair-with-5-adjustable-position-folding-floor-lazy-sofa-gray-p_010727316588,in stock,18,8.30000,VEVOR,Furniture > Living Room Furniture > Chairs > Floor Chair ,86.35,111.99USD
430BXGCJTZBXZMV36V0,"VEVOR 30-Piece Silverware Set, Food-Grade Stainless Steel Flatware Utensils, Mirror Finished Cutlery Set, Dishwasher Safe Eating Tableware for Kitchen Home, Service for 6, Include Knife Fork Spoon",https://www.vevor.com/flatware-sets-c_13655/30-piece-silverware-set-stainless-steel-cutlery-flatware-utensil-kitchen-for-6-p_010841839969,out of stock,0,1.36000,VEVOR,Kitchen > Tableware & Bar > Flatware > Flatware Sets ,18.90,18.90USD
KSNPKKSKNPCM9GJZYV0,"VEVOR Flame Resistant Welding Jacket, Heavy Duty Split Cowhide Leather Sleeves + 9 oz. FR Pure Cotton Body, Heat-Resistant Welding Safety Jacket for Welder Fitters - XXL Size",https://www.vevor.com/safety-jacket-c_13637/flame-resistant-welding-jacket-xxl-heavy-duty-cowhide-leather-9oz-fr-cotton-p_010860166129,out of stock,0,1.50000,VEVOR,Workwear > Outerwear > Work Jackets & Coats > Welding Jacket ,37.99,37.99USD
DSJSD20GAL4JI8TMOV0,"VEVOR Tree Watering Bag, 4 Packs 20 Gallons Watering Bags for New Trees, 5-9 Hours Slow Release Refillable Tree Drip Irrigation Bags with Zipper, Durable Tree Watering System for Deep Root Targeting",https://www.vevor.com/drip-irrigation-c_13617/tree-watering-bag-4-packs-20-gallons-slow-release-tree-drip-irrigation-bag-p_010325975580,in stock,1,2.90000,VEVOR,Outdoors > Garden Center > Watering & Irrigation > Drip Irrigation > Tree Watering Bags ,39.90,39.90USD
KSNPKKSKNPCMA6XJIV0,"VEVOR Flame Resistant Welding Jacket, Heavy Duty Split Cowhide Leather Sleeves + 9 oz. FR Pure Cotton Body, Heat-Resistant Welding Safety Jacket for Welder Fitters - M Size",https://www.vevor.com/safety-jacket-c_13637/flame-resistant-welding-jacket-m-size-heavy-duty-cowhide-leather-9oz-fr-cotton-p_010466356435,out of stock,0,1.30000,VEVOR,Workwear > Outerwear > Work Jackets & Coats > Welding Jacket ,40.99,40.99USD
KSNPKKSKNPCMZ1GHFV0,"VEVOR Flame Resistant Welding Jacket, Heavy Duty Split Cowhide Leather Sleeves + 9 oz. FR Pure Cotton Body, Heat-Resistant Welding Safety Jacket for Welder Fitters - XL Size",https://www.vevor.com/safety-jacket-c_13637/flame-resistant-welding-jacket-xl-heavy-duty-cowhide-leather-9oz-fr-cotton-p_010359185168,out of stock,0,1.50000,VEVOR,Workwear > Outerwear > Work Jackets & Coats > Welding Jacket ,37.99,37.99USD
XCQZJDSLSFG6GHJRQV0,"VEVOR Vacuum Stand, Compatible With Dyson V6 V7 V8 V10 V11 V15, Stable Vacuum Stand Holder with 6 Hooks for Dyson DC30 DC31 DC34 DC35 DC58 DC59 DC62 D74 Cordless Upright Vacuum Cleaners & Accessories",https://www.vevor.com/central-vacuum-installation-parts-c_13686/vacuum-stand-for-dyson-multi-models-stable-storage-bracket-holder-with-6-hooks-p_010378456290,in stock,19,4.50000,VEVOR,Appliances > Appliance Parts > Vacuum Parts > Vacuum Accessories ,24.94,32.90USD
DSJSD20GAL3JHNCKJV0,"VEVOR Tree Watering Bag, 3 Packs 20 Gallons Watering Bags for New Trees, 5-9 Hours Slow Release Refillable Tree Drip Irrigation Bags with Zipper, Durable Tree Watering System for Deep Root Targeting",https://www.vevor.com/drip-irrigation-c_13617/tree-watering-bag-3-packs-20-gallons-slow-release-tree-drip-irrigation-bag-p_010114713557,in stock,18,2.20000,VEVOR,Outdoors > Garden Center > Watering & Irrigation > Drip Irrigation > Tree Watering Bags ,24.72,31.90USD
GYLSFS24INCHARZH6V1,"VEVOR Industrial Pedestal Fan, 24 Inch 85-Degree Oscillating Fan, Height Adjustable Standing Fans with 3 Adjustable Speeds, High Power Fans for Warehouse,Garage,Commercial, Black",https://www.vevor.com/pedestal-fans-c_13651/24-industrial-pedestal-fan-3-speed-oscillating-fan-with-adjustable-height-p_010206135626,in stock,106,16.42000,VEVOR,"Heating, Venting & Cooling > Fans > Pedestal Fans ",126.23,169.90USD
KSNPKKSKNPAKJ9SMYV0,"VEVOR Leather Welding Jacket, Heavy Duty Cowhide Flame Resistant Welding Coat, Waterproof Heat-Resistant Safety Jacket with 4 Pockets & Adjustable Cuffs for Welders Steelworks - XXL Size",https://www.vevor.com/safety-jacket-c_13637/flame-resistant-welding-jacket-heavy-duty-leather-welding-safety-jacket-xxl-size-p_010188450405,out of stock,0,2.40000,VEVOR,Workwear > Outerwear > Work Jackets & Coats > Welding Jacket ,37.90,45.99USD
LP545FTGDK00K6HARV0,"VEVOR Drag Harrow, 5 x 4.5 ft Durable Chain Harrow with 60 Sharp Teeth, Suitable for ATV UTV Tractor, Ideal for Soil Preparation, Seeding, Smoothing Landscapes, and Yard Gravel Driveway Maintenance",https://www.vevor.com/landscaping-rakes-c_12566/drag-harrow-5-8-x-4-8-ft-chain-harrow-atv-lawn-rake-for-landscape-leveling-p_010199264206,in stock,307,52.18000,VEVOR,Outdoors > Garden Center > Garden Tools > Gardening Tools > Rakes > Landscaping Rakes > Harrow Rake ,265.90,265.90USD
LZJSPZ8PCS72VOIEEV0,"VEVOR Metal Landscape Edging, 8 Packs 72 in Rust-Resistant Aluminum Alloy Landscape Edging, Bendable Garden Edging Border, Heavy Duty Lawn Edging Fence for Flower Bed Yard Pathway",https://www.vevor.com/metal-landscape-edging-c_10181/metal-landscape-edging-8packs-72in-rust-resistant-bendable-for-yard-garden-p_010907799083,in stock,37,9.30000,VEVOR,Outdoors > Garden Center > Landscaping Supplies > Landscape Edging > Metal Edging ,120.90,120.90USD
XCQZJDSLSKJB6SW7NV0,"VEVOR Vacuum Stand, Compatible With Dyson V6 V7 V8 V10 V11 V15, Stable Vacuum Stand Holder with 4 Hooks for Dyson DC30 DC31 DC34 DC35 DC58 DC59 DC62 D74 Cordless Upright Vacuum Cleaners & Accessories",https://www.vevor.com/central-vacuum-installation-parts-c_13686/vacuum-stand-for-dyson-multi-models-stable-storage-bracket-holder-with-4-hooks-p_010746942501,out of stock,0,4.10000,VEVOR,Appliances > Appliance Parts > Vacuum Parts > Vacuum Accessories ,30.90,30.90USD
CZCJCTDG100LW77EDV0,"VEVOR Drawer Slides, 22 inch, 10 Pairs Full Extension Ball Bearing Cabinet Rails, 100 LB Load Capacity Heavy Duty Side Mount Dresser Drawer Slides, Drawer Track Runners for Kitchen DIY Replacement",https://www.vevor.com/drawer-slide-c_10537/drawer-cabinet-slides-side-mount-22-inch-10-pairs-100-lb-load-replacement-p_010707085008,out of stock,0,14.60000,VEVOR,Hardware > Cabinet Hardware > Drawer Slides > Cabinet & Furniture Drawer Slides ,66.90,66.90USD
CZCJCTDG100LMGUA0V0,"VEVOR Drawer Slides, 24 inch, 10 Pairs Full Extension Ball Bearing Cabinet Rails, 100 LB Load Capacity Heavy Duty Side Mount Dresser Drawer Slides, Drawer Track Runners for Kitchen DIY Replacement",https://www.vevor.com/drawer-slide-c_10537/drawer-cabinet-slides-side-mount-24-inch-10-pairs-100-lb-load-replacement-p_010304223939,in stock,90,16.08000,VEVOR,Hardware > Cabinet Hardware > Drawer Slides > Cabinet & Furniture Drawer Slides ,66.90,66.90USD
CQTL2PDDX2R0W0X83V0,"VEVOR Towable Tubes for Boating, 1-2 Riders Inflatable Towable Tube for Boat to Pull, 340lbs Capacity Boat Tubes and Towables for Water Sports - with Fins, Double-Stitched Nylon Cover & Padded Handles",https://www.vevor.com/towables-c_12547/towable-tube-for-boating-1-2-riders-inflatable-boating-tubes-towable-water-sport-p_010178819250,out of stock,0,7.92000,VEVOR,Sports & Outdoors > Water Sports > Boat Tubes ,79.90,99.90USD
QCSJJAQZJXSJVF5G8V0,"VEVOR Underhoist Support Stand, 3/4 Ton Capacity Under Hoist Jack Stand, Lifting from 38.4 to 75.4 in, Bearing Mounted Spin Handle, Self-Locking Threaded Screw, Two Wheels, Support Vehicle Components",https://www.vevor.com/jack-stands-c_12064/underhoist-support-stand-3-4ton-capacity-under-hoist-jack-stand-two-wheels-p_010761884439,in stock,1208,12.13000,VEVOR,Automotive > Shop Equipment > Underhoist Stand ,62.90,62.90USD
NHGJSPZ6PCS46POJUV0,"VEVOR Steel Landscape Edging, 6 Packs 40 x 8 in Weather-Resistant & Pre-Rust Metal Landscape Edging, Bendable Garden Edging Border, Lawn Edging for Flower Bed Yard Pathway Divider",https://www.vevor.com/metal-landscape-edging-c_10181/steel-landscape-edging-6-packs-40x8-in-weather-resistant-garden-edging-border-p_010279864876,in stock,71,13.49000,VEVOR,Outdoors > Garden Center > Landscaping Supplies > Landscape Edging > Metal Edging ,63.90,63.90USD
430BXGCJTZ48VZ5X8V0,"VEVOR 48-Piece Black Silverware Set with Steak Knives, Food-Grade Stainless Steel Flatware Utensils for 8, Mirror Finished Cutlery Set, Dishwasher Safe Eating Tableware for Kitchen Home, Service for 8",https://www.vevor.com/flatware-sets-c_13655/48-piece-silverware-set-stainless-steel-cutlery-flatware-utensil-kitchen-for-8-p_010349168159,in stock,35,2.18000,VEVOR,Kitchen > Tableware & Bar > Flatware > Flatware Sets ,36.90,36.90USD
CZCJCTDG100LPZMLNV0,"VEVOR Drawer Slides, 20 inch, 10 Pairs Full Extension Ball Bearing Cabinet Rails, 100 LB Load Capacity Heavy Duty Side Mount Dresser Drawer Slides, Drawer Track Runners for Kitchen DIY Replacement",https://www.vevor.com/drawer-slide-c_10537/drawer-cabinet-slides-side-mount-20-inch-10-pairs-100-lb-load-replacement-p_010193838777,out of stock,0,13.31000,VEVOR,Hardware > Cabinet Hardware > Drawer Slides > Cabinet & Furniture Drawer Slides ,41.59,61.90USD
